0;2024.09.30 08:00;4;21.375;21.375;21.5;405;202;0;
1;2024.09.30 08:15;4;22.5;23.1875;21.8125;412;202;0;
2;2024.09.30 08:30;4;21.8125;22.1875;21.75;407;202;0;
