4;2024.09.30 07:45;4;21;21;21.25;413;202;0;
5;2024.09.30 08:00;4;21.125;21.0625;21.125;414;202;0;
6;2024.09.30 08:15;4;21.25;21.125;21.25;415;202;0;
7;2024.09.30 08:30;4;21.375;21.25;21.25;562;202;0;
